onset	duration	trial_type	weight
5.7	10.0	extension	1
29.401	10.0	flexion	1
51.901	10.0	extension	1
73.201	10.0	flexion	1
95.301	10.0	extension	1
119.802	10.0	flexion	1
141.501	10.0	extension	1
163.601	10.0	flexion	1
187.3	10.0	extension	1
207.801	10.0	flexion	1
231.103	10.0	extension	1
254.001	10.0	flexion	1
276.502	10.0	extension	1
298.601	10.0	flexion	1
322.302	10.0	extension	1
342.802	10.0	flexion	1
366.102	10.0	extension	1
389.001	10.0	flexion	1
