onset	duration	trial_type	weight
7.399	10.0	flexion	1
28.7	10.0	extension	1
50.401	10.0	flexion	1
74.1	10.0	extension	1
95.799	10.0	flexion	1
119.5	10.0	extension	1
142.0	10.0	flexion	1
164.9	10.0	extension	1
186.602	10.0	flexion	1
208.301	10.0	extension	1
231.201	10.0	flexion	1
252.901	10.0	extension	1
277.102	10.0	flexion	1
298.401	10.0	extension	1
320.101	10.0	flexion	1
342.604	10.0	extension	1
366.302	10.0	flexion	1
389.603	10.0	extension	1
