onset	duration	trial_type	weight
5.7	10.0	flexion	1
29.4	10.0	extension	1
51.902	10.0	flexion	1
73.201	10.0	extension	1
95.302	10.0	flexion	1
119.801	10.0	extension	1
141.501	10.0	flexion	1
163.6	10.0	extension	1
187.301	10.0	flexion	1
207.803	10.0	extension	1
231.102	10.0	flexion	1
254.002	10.0	extension	1
276.702	10.0	flexion	1
298.003	10.0	extension	1
320.502	10.0	flexion	1
344.204	10.0	extension	1
365.901	10.0	flexion	1
388.803	10.0	extension	1
