onset	duration	trial_type	weight
7.399	10.0	flexion	1
28.7	10.0	extension	1
50.399	10.0	flexion	1
74.101	10.0	extension	1
95.8	10.0	flexion	1
119.501	10.0	extension	1
142.0	10.0	flexion	1
164.899	10.0	extension	1
186.599	10.0	flexion	1
208.301	10.0	extension	1
231.201	10.0	flexion	1
252.903	10.0	extension	1
276.701	10.0	flexion	1
298.001	10.0	extension	1
320.507	10.0	flexion	1
344.202	10.0	extension	1
365.9	10.0	flexion	1
388.811	10.0	extension	1
