onset	duration	trial_type	weight
5.701	10.0	extension	1
29.403	10.0	flexion	1
51.902	10.0	extension	1
73.202	10.0	flexion	1
95.301	10.0	extension	1
119.802	10.0	flexion	1
141.502	10.0	extension	1
163.602	10.0	flexion	1
187.302	10.0	extension	1
207.804	10.0	flexion	1
231.104	10.0	extension	1
254.001	10.0	flexion	1
276.502	10.0	extension	1
298.601	10.0	flexion	1
322.303	10.0	extension	1
342.802	10.0	flexion	1
366.103	10.0	extension	1
389.007	10.0	flexion	1
