onset	duration	trial_type	weight
5.701	10.0	flexion	1
29.402	10.0	extension	1
51.901	10.0	flexion	1
73.2	10.0	extension	1
95.301	10.0	flexion	1
119.803	10.0	extension	1
141.501	10.0	flexion	1
163.602	10.0	extension	1
187.302	10.0	flexion	1
207.802	10.0	extension	1
231.103	10.0	flexion	1
254.001	10.0	extension	1
277.101	10.0	flexion	1
298.402	10.0	extension	1
320.103	10.0	flexion	1
342.602	10.0	extension	1
366.302	10.0	flexion	1
389.602	10.0	extension	1
