onset	duration	trial_type	weight
7.398	10.0	flexion	1
28.699	10.0	extension	1
50.399	10.0	flexion	1
74.099	10.0	extension	1
95.801	10.0	flexion	1
119.501	10.0	extension	1
142.0	10.0	flexion	1
164.901	10.0	extension	1
186.6	10.0	flexion	1
208.299	10.0	extension	1
231.2	10.0	flexion	1
252.901	10.0	extension	1
277.101	10.0	flexion	1
298.401	10.0	extension	1
320.101	10.0	flexion	1
342.601	10.0	extension	1
366.302	10.0	flexion	1
389.602	10.0	extension	1
