onset	duration	trial_type	weight
7.401	10.0	flexion	1
28.7	10.0	extension	1
50.401	10.0	flexion	1
74.102	10.0	extension	1
95.803	10.0	flexion	1
119.502	10.0	extension	1
142.001	10.0	flexion	1
164.902	10.0	extension	1
186.603	10.0	flexion	1
208.301	10.0	extension	1
231.204	10.0	flexion	1
252.901	10.0	extension	1
277.102	10.0	flexion	1
298.402	10.0	extension	1
320.104	10.0	flexion	1
342.602	10.0	extension	1
366.303	10.0	flexion	1
389.605	10.0	extension	1
