onset	duration	trial_type	weight
7.4	10.0	flexion	1
28.7	10.0	extension	1
50.4	10.0	flexion	1
74.101	10.0	extension	1
95.801	10.0	flexion	1
119.499	10.0	extension	1
142.0	10.0	flexion	1
164.902	10.0	extension	1
186.602	10.0	flexion	1
208.302	10.0	extension	1
231.202	10.0	flexion	1
252.902	10.0	extension	1
276.702	10.0	flexion	1
298.001	10.0	extension	1
320.503	10.0	flexion	1
344.203	10.0	extension	1
365.901	10.0	flexion	1
388.801	10.0	extension	1
