onset	duration	trial_type	weight
7.398	10.0	extension	1
28.699	10.0	flexion	1
50.4	10.0	extension	1
74.098	10.0	flexion	1
95.8	10.0	extension	1
119.499	10.0	flexion	1
142.001	10.0	extension	1
164.901	10.0	flexion	1
186.601	10.0	extension	1
208.299	10.0	flexion	1
231.201	10.0	extension	1
252.9	10.0	flexion	1
275.701	10.0	extension	1
299.4	10.0	flexion	1
321.9	10.0	extension	1
343.201	10.0	flexion	1
365.3	10.0	extension	1
387.301	10.0	flexion	1
